angDist,N,Identifier,Otype,ICRS (J2000) RA,ICRS (J2000) DEC,name,class,prob,prob_margin,prob_AGN,prob_CV,prob_HMXB,prob_LMXB,prob_PULSAR,prob_STAR,prob_ULX,prob_YSO,gc,ra,dec,significance
0.125035,240,CXOGlb J002412.6-720440,X,00 24 12.635,-72 04 40.94,2CXO J002412.6-720441,PULSAR,0.9601392871516662,0.9220797897870019,4.0133540310758845E-5,0.03805949736466433,1.616804561414222E-4,1.8805294564591232E-5,0.9601392871516662,0.0014865589720796943,5.024991093344207E-5,4.3787309639708634E-5,NGC-104,6.052662629216059,-72.07807323421873,5.8630801734498785
0.335846,241,CXOGlb J002412.9-720445,X,00 24 12.906,-72 04 45.22,2CXO J002412.8-720445,PULSAR,0.9041792374927435,0.8210054458115628,0.0034882388604221258,0.08317379168118083,0.0025222461144461046,9.689943221452342E-5,0.9041792374927435,0.005908186553135428,3.92502979078357E-4,2.3889688677921231E-4,NGC-104,6.053648271270389,-72.07931252776002,2.1403508771929958
0.216438,242,CXOGlb J002413.4-720451,XB?,00 24 13.464,-72 04 51.13,2CXO J002413.4-720451,STAR,0.8105777816718931,0.7022822584381406,7.965923883015562E-4,0.07792038236249416,6.207980993078084E-4,4.559036202095836E-5,0.10829552323375245,0.8105777816718931,0.0016670842600214843,7.624762220859006E-5,NGC-104,6.056161562818772,-72.08092650430672,7.828008248014134
0.123777,243,CXOGlb J002413.4-720523,XB*,00 24 13.479,-72 05 23.30,2CXO J002413.4-720523,PULSAR,0.4950313269546571,0.15083621344542852,7.58934986989845E-4,0.3441951135092286,0.01718551200218871,3.8920429663380404E-4,0.4950313269546571,0.14036170282467994,0.001128147259770368,9.500581658515691E-4,NGC-104,6.056051141074307,-72.08980861795408,2.7058823529411544
0.147324,244,CXOGlb J002413.5-720447,BY*,00 24 13.559,-72 04 47.23,2CXO J002413.5-720447,PULSAR,0.8735617068185998,0.7652927388449423,5.219062840464313E-4,0.10826896797365744,9.895929993553034E-4,1.1302847531505728E-4,0.8735617068185998,0.015926819533214943,4.1376841557383767E-4,2.0420950023727002E-4,NGC-104,6.056477669916546,-72.0798266510175,3.571428571428584
0.166406,245,CXOGlb J002413.7-720334,V*,00 24 13.764,-72 03 34.45,2CXO J002413.7-720334,CV,0.4485342189072362,0.03152138090416945,0.05356300377513701,0.4485342189072362,0.41701283800306677,3.6584043438533487E-4,0.001557244426366792,0.07855797539974428,3.5132776656672147E-4,5.755128749678271E-5,NGC-104,6.057498901022768,-72.0595751889461,8.013046620641294
0.151390,246,CXOGlb J002413.7-720302,X,00 24 13.793,-72 03 02.17,2CXO J002413.8-720302,PULSAR,0.5754606122395108,0.22040960230255252,0.0011188642926645111,0.3550510099369583,0.06041901687984459,3.6455614353467507E-4,0.5754606122395108,0.006475971883683686,8.868942255359965E-4,2.2307439826736047E-4,NGC-104,6.057576036864248,-72.05062956003316,15.639970541900196
0.408913,247,PSR J0024-72D,Psr,00 24 13.818,-72 04 43.83,2CXO J002413.9-720443,PULSAR,0.9992818878966527,0.9988091669860859,1.26293703705283E-5,1.4189821694112598E-4,6.582258334016489E-5,3.114160126560792E-6,0.9992818878966527,4.727209105668814E-4,1.7634239325971473E-5,4.292622675965339E-6,NGC-104,6.057943338792256,-72.07884913885174,7.551850350361757
0.064321,248,[GHE2001] W242,BY*,00 24 14.033,-72 04 03.16,2CXO J002414.0-720403,PULSAR,0.9880389091555962,0.9767275318258685,3.82845406143083E-5,0.011311377329727727,3.138103934050728E-5,3.5031544951261973E-6,0.9880389091555962,5.336012999070803E-4,2.1466142718799006E-5,2.1477337600092336E-5,NGC-104,6.058494542553318,-72.0675607521522,2.84999999999998
0.451274,249,CXOGlb J002414.2-720308,X,00 24 14.209,-72 03 07.93,2CXO J002414.1-720308,PULSAR,0.6056663054703153,0.33267442345990944,0.006967001263578874,0.27299188201040586,0.0027474822160257315,2.77522506168686E-4,0.6056663054703153,0.10876781051019468,8.671011217692127E-4,0.0017148949015415463,NGC-104,6.058988296642043,-72.05230902577794,2.368421052631615
0.175312,250,CXOGlb J002414.5-720653,X,00 24 14.556,-72 06 53.51,2CXO J002414.5-720653,STAR,0.9894165506310906,0.9794988542017113,2.9570060789341778E-5,0.009917696429379246,6.512622629816587E-5,1.0182898818195861E-5,5.229247212494664E-4,0.9894165506310906,2.5246248416027134E-5,1.2702783959061403E-5,NGC-104,6.060578519310981,-72.11490735808985,2.7179487179487216
0.225671,251,[GHE2001] W239,BY*,00 24 15.053,-72 05 03.20,2CXO J002415.0-720503,PULSAR,0.5998127231740366,0.2589459660340345,3.3978960217900686E-4,0.34086675714000203,2.412542809026363E-4,2.6910486990264207E-5,0.5998127231740366,0.05843055370737206,1.5554578863173117E-4,1.2646581988562923E-4,NGC-104,6.062896080254119,-72.08419023211388,2.166666666666705
0.222639,253,CXOGlb J002415.2-720433,X,00 24 15.203,-72 04 33.26,2CXO J002415.2-720433,PULSAR,0.9897527624737259,0.9806365861308288,3.5838000040958474E-4,0.009116176342897051,2.0905813926993952E-4,7.982279024761217E-6,0.9897527624737259,4.774106384850422E-4,4.5385375714232295E-5,3.284475047339464E-5,NGC-104,6.063400395572843,-72.07596507646338,2.750000000000025
0.197462,254,Cl* NGC  104  AGBWF  3-3,EB*,00 24 15.261,-72 04 56.61,2CXO J002415.2-720456,CV,0.4485342189072362,0.03152138090416945,0.05356300377513701,0.4485342189072362,0.41701283800306677,3.6584043438533487E-4,0.001557244426366792,0.07855797539974428,3.5132776656672147E-4,5.755128749678271E-5,NGC-104,6.063708760175473,-72.08243187709022,6.093602249023392
0.180470,255,CXOGlb J002415.3-720450,BY*,00 24 15.319,-72 04 50.02,2CXO J002415.3-720449,CV,0.8551443775151016,0.7724935391988252,5.6222311837164074E-5,0.8551443775151016,1.096587871227053E-4,5.100707418673831E-6,0.061965225412843425,0.08265083831627645,3.4166390622123E-5,3.441055877777405E-5,NGC-104,6.063903362646898,-72.08051648006612,2.1666666666666767
0.747867,256,CXOGlb J002415.4-720646,X,00 24 15.39,-72 06 46.1,2CXO J002415.4-720646,STAR,0.9938191091783564,0.9890273208288233,2.09819677601277E-5,0.004791788349533135,0.0010643829781231393,2.929844536835469E-5,2.111032190374776E-4,0.9938191091783564,5.24151211010329E-5,1.09207407204759E-5,NGC-104,6.064260030304979,-72.11300911428063,5.225806451613068
0.213761,259,CXOGlb J002415.7-720307,X,00 24 15.722,-72 03 07.17,2CXO J002415.7-720307,PULSAR,0.9926127794453584,0.986453023328298,1.7227552178202836E-5,0.006159756117060447,2.120708650335713E-4,8.749110138005455E-6,0.9926127794453584,9.556808521823666E-4,2.1004381678272678E-5,1.2731676370697093E-5,NGC-104,6.065677979237591,-72.05201982449711,5.921458644651968
0.152796,260,Cl* NGC  104  AGBWF  2-48,CV*,00 24 15.880,-72 04 36.38,2CXO J002415.9-720436,CV,0.4485342189072362,0.03152138090416945,0.05356300377513701,0.4485342189072362,0.41701283800306677,3.6584043438533487E-4,0.001557244426366792,0.07855797539974428,3.5132776656672147E-4,5.755128749678271E-5,NGC-104,6.066288008464426,-72.07679239689979,21.98915239780561
0.149969,261,CXOGlb J002415.9-720451,XB*,00 24 16.023,-72 04 51.56,2CXO J002416.0-720451,CV,0.6712270093543876,0.502864896299346,0.0018764342344995324,0.6712270093543876,0.152921742621653,1.3899881784733373E-4,0.1683621130550415,0.0023529458919812527,0.002778605125540092,3.4215089904967585E-4,NGC-104,6.066674207862661,-72.08102047124584,7.885460435513594
0.190847,262,[GHE2001] W235,X,00 24 16.046,-72 04 12.60,2CXO J002416.0-720412,PULSAR,0.8886632268896136,0.8252446026269777,0.0024603214057970753,0.0634186242626359,0.0010675237959653992,6.547533591189916E-5,0.8886632268896136,0.04368760995801667,4.594781156574922E-4,1.777402364020479E-4,NGC-104,6.066706514479621,-72.07019168620543,2.1276595744680242
0.209516,264,PSR J0023-72Q,Psr,00 24 16.482,-72 04 25.15,2CXO J002416.5-720425,PULSAR,0.9921784451166082,0.9844488387418519,7.806653436274715E-6,0.007729606374756373,5.455057778313217E-5,7.812555364014298E-7,0.9921784451166082,2.0286962816125298E-5,6.1321537013834865E-6,2.390905362280889E-6,NGC-104,6.068847329192806,-72.07367672918777,6.44404561301637
0.282534,265,CXOGlb J002416.7-720447,BY*,00 24 16.727,-72 04 47.30,2CXO J002416.7-720447,PULSAR,0.989304949543514,0.9843825094092689,1.5316036740528898E-4,0.004922440134245122,4.615121635236776E-4,5.17656881438096E-5,0.989304949543514,0.00478840484099089,2.5394385218479746E-4,6.382340999256824E-5,NGC-104,6.069894695415372,-72.07975640906149,2.4210526315789918
0.115551,266,CXOGlb J002416.9-720427,CV*,00 24 16.969,-72 04 27.18,2CXO J002416.9-720427,CV,0.9797387314189757,0.9613248376094579,6.102372098863149E-4,0.9797387314189757,6.037933442480005E-4,2.88819270508166E-5,5.293001082864513E-4,6.764023093452759E-5,0.018413893809517808,7.521951100204922E-6,NGC-104,6.0707911533537535,-72.07423437130886,38.279321409602936
0.144359,269,CXOGlb J002417.2-720302,X,00 24 17.275,-72 03 02.74,2CXO J002417.2-720302,PULSAR,0.6752796421905467,0.3797403349151512,0.0011545692707228116,0.2955393072753955,0.014780756935869405,3.8428523443028334E-4,0.6752796421905467,0.010132649428391373,0.002026790813584442,7.019988510595217E-4,NGC-104,6.071884966365701,-72.05078877424772,4.999999999999816
0.179675,270,CXOGlb J002417.5-720357,X,00 24 17.532,-72 03 57.66,2CXO J002417.5-720357,PULSAR,0.9779656003905941,0.9598890919110049,7.650363202172084E-5,0.018076508479589228,3.9003175714218976E-4,3.1430067261509055E-5,0.9779656003905941,0.0032592958046185508,1.4764962733366992E-4,5.298024143919356E-5,NGC-104,6.073173881989932,-72.06604885161339,4.117647058823587
0.294987,271,[GHE2001] W231,X,00 24 18.068,-72 06 18.92,2CXO J002418.1-720619,PULSAR,0.9908698927700997,0.9856559184846333,3.4575731773508475E-5,0.003784190869722221,3.692158313664827E-5,3.135895173499953E-6,0.9908698927700997,0.005213974285466448,3.8054112096022655E-5,1.925475253183714E-5,NGC-104,6.075443904814165,-72.10532097725608,2.952380952380953
0.093921,272,CXOGlb J002418.4-720334,X,00 24 18.486,-72 03 34.84,2CXO J002418.4-720334,CV,0.4485342189072362,0.03152138090416945,0.05356300377513701,0.4485342189072362,0.41701283800306677,3.6584043438533487E-4,0.001557244426366792,0.07855797539974428,3.5132776656672147E-4,5.755128749678271E-5,NGC-104,6.077023089729438,-72.05970386035628,3.6666666666666936
0.335912,274,Cl* NGC  104  AGBWF  3-4,EB*,00 24 18.609,-72 04 55.10,2CXO J002418.6-720455,PULSAR,0.9707438995353479,0.9458916519149382,8.857005822455133E-5,0.024852247620409745,2.9154351578298393E-4,3.4046281881253825E-5,0.9707438995353479,0.0037283991919859617,1.9379556199707924E-4,6.749823437038945E-5,NGC-104,6.077545817640952,-72.08206549601995,3.5000000000000937
0.178657,275,[GHE2001] W227,PM*,00 24 18.69,-72 02 25.56,2CXO J002418.7-720225,STAR,0.9992842917866258,0.9987085071512576,9.896328093438097E-6,4.275024369967435E-5,5.757846353682346E-4,6.714363944788533E-6,6.87961474872228E-5,0.9992842917866258,8.05272906636496E-6,3.7137657144988675E-6,NGC-104,6.077990311986297,-72.04047484510382,3.6216216216219066
0.171793,276,CXOGlb J002418.8-720602,XB*,00 24 18.795,-72 06 02.74,2CXO J002418.8-720602,PULSAR,0.9754835119254986,0.9518572274182785,1.1208805021285117E-4,0.023626284507220135,3.9956676542767514E-4,8.572913152418513E-6,0.9754835119254986,2.657564200763358E-4,7.202218930193887E-5,3.2197229109959876E-5,NGC-104,6.078340796131215,-72.10080803225324,4.057142857142834
0.104610,277,CXOGlb J002419.3-720334,X,00 24 19.364,-72 03 34.78,2CXO J002419.3-720334,CV,0.4485342189072362,0.03152138090416945,0.05356300377513701,0.4485342189072362,0.41701283800306677,3.6584043438533487E-4,0.001557244426366792,0.07855797539974428,3.5132776656672147E-4,5.755128749678271E-5,NGC-104,6.080756556050631,-72.05967943269032,19.354457478451977
0.353271,278,CXOGlb J002419.3-720431,XB*,00 24 19.374,-72 04 31.26,2CXO J002419.4-720431,PULSAR,0.9969240142954018,0.9951188857533024,4.914170427404787E-5,9.63562206180172E-4,1.5968417558809503E-4,1.3846200193416771E-5,0.9969240142954018,0.001805128542099374,5.8970532181785835E-5,2.5652344081386326E-5,NGC-104,6.080870530742742,-72.0754373131646,4.499999999999841
0.088387,279,CXOGlb J002419.7-720349,X,00 24 19.701,-72 03 49.61,2CXO J002419.7-720349,PULSAR,0.9841130938348841,0.9746920477841735,1.9540979046144092E-4,0.006128438605409167,5.488984911359311E-5,6.008886406804404E-6,0.9841130938348841,0.009421046050710579,4.421773800354015E-5,3.6895245010950816E-5,NGC-104,6.082166630659457,-72.0637775639458,2.186046511627989
0.068088,282,CXOGlb J002420.9-720518,X,00 24 20.936,-72 05 18.93,2CXO J002420.9-720518,PULSAR,0.8909649394263851,0.7869067158644706,0.0012313039948757864,0.10405822356191452,9.143545745402127E-4,2.6360314809923828E-5,0.8909649394263851,0.0024320719232608632,2.605421186824109E-4,1.1220408553112907E-4,NGC-104,6.087209029521603,-72.08860904044886,2.177777777777869
0.473058,283,CXOGlb J002421.2-720503,BY*,00 24 21.272,-72 05 03.02,2CXO J002421.3-720502,PULSAR,0.7172085603103772,0.4423017605176271,0.0020700572797568133,0.27490679979275007,0.0010146970090084296,4.4285554365583393E-5,0.7172085603103772,0.004249854901952637,3.4427671282846837E-4,1.614684389609189E-4,NGC-104,6.089008323199379,-72.0841092886501,2.4888888888888188
0.053720,284,CXOGlb J002421.4-720433,X,00 24 21.437,-72 04 33.16,2CXO J002421.4-720433,PULSAR,0.9809042763847825,0.9696284215081824,2.05072725336925E-4,0.011275854876600103,7.802195826235813E-4,8.467227230009442E-5,0.9809042763847825,0.006352305976198954,3.083015467585201E-4,8.929663539909847E-5,NGC-104,6.089337532973616,-72.07586376854607,4.105263157894885
0.226712,285,CXOGlb J002421.7-720252,X,00 24 21.726,-72 02 52.55,2CXO J002421.6-720252,PULSAR,0.9732915831481509,0.954513454640818,1.812864050968421E-4,0.018778128507332875,5.0922645168461554E-5,5.574589751887586E-6,0.9732915831481509,0.007617254221589791,4.1021868685528186E-5,3.4228614223514476E-5,NGC-104,6.090321232906432,-72.04793518218641,1.8536585365853733
0.153398,286,CXOGlb J002422.5-720423,X,00 24 22.528,-72 04 23.77,2CXO J002422.5-720423,CV,0.4485342189072362,0.03152138090416945,0.05356300377513701,0.4485342189072362,0.41701283800306677,3.6584043438533487E-4,0.001557244426366792,0.07855797539974428,3.5132776656672147E-4,5.755128749678271E-5,NGC-104,6.093951233122652,-72.07330318047573,4.259259259259612
0.167942,287,CXOGlb J002422.7-720328,X,00 24 22.752,-72 03 28.86,2CXO J002422.7-720328,PULSAR,0.9931655654542059,0.9893801004872744,6.01781555901543E-5,0.003785464966931485,1.0188662394144108E-4,6.3509712256821325E-6,0.9931655654542059,0.0027742903236174735,8.81820006456737E-5,1.808150384224264E-5,NGC-104,6.094949392946943,-72.0580090297286,3.0526315789472536
0.142933,289,CXOGlb J002424.6-720500,BY*,00 24 24.638,-72 05 00.15,2CXO J002424.6-720500,PULSAR,0.7341549399602101,0.47936079355360145,0.0027961818798494177,0.25479414640660863,0.0013706274787044013,5.981982521308689E-5,0.7341549399602101,0.0058387106277212894,7.668260858762681E-4,2.1874773581684385E-4,NGC-104,6.1026854783567615,-72.08341381559957,3.1249999999999307
0.250364,290,Cl* NGC  104  AGBWF  3-5,EB*,00 24 25.127,-72 05 07.29,2CXO J002425.1-720507,CV,0.4485342189072362,0.03152138090416945,0.05356300377513701,0.4485342189072362,0.41701283800306677,3.6584043438533487E-4,0.001557244426366792,0.07855797539974428,3.5132776656672147E-4,5.755128749678271E-5,NGC-104,6.104920055072513,-72.08536725755184,3.459459459459686
0.146416,291,CXOGlb J002425.8-720703,X,00 24 25.83,-72 07 03.6,2CXO J002425.8-720703,CV,0.4485342189072362,0.03152138090416945,0.05356300377513701,0.4485342189072362,0.41701283800306677,3.6584043438533487E-4,0.001557244426366792,0.07855797539974428,3.5132776656672147E-4,5.755128749678271E-5,NGC-104,6.107757311980662,-72.11766853507785,14.319638196137486
0.272226,294,CXOGlb J002428.3-720601,X,00 24 28.369,-72 06 01.64,2CXO J002428.4-720601,STAR,0.5951724781659619,0.24350662003942602,0.011221246535889505,0.35166585812653584,0.0223693674178414,8.144597903972923E-4,0.016575548548605042,0.5951724781659619,0.0015146870931361167,6.663543216329762E-4,NGC-104,6.118449065206164,-72.10044830017671,2.9142857142856067
0.158966,295,CXOGlb J002428.9-720256,X,00 24 28.958,-72 02 56.68,2CXO J002428.9-720256,PULSAR,0.8133590834418943,0.6450912649876099,2.7987877278479254E-4,0.16826781845428437,0.017135568166587654,2.572987675907345E-5,0.8133590834418943,5.100929878811275E-4,3.075670054249703E-4,1.1426129438363847E-4,NGC-104,6.12073685668588,-72.04904084308897,6.409858616428107
0.268794,296,CXOGlb J002429.9-720643,X,00 24 29.915,-72 06 43.51,2CXO J002429.9-720643,PULSAR,0.9678264783216859,0.93811909970912,6.213345025517694E-5,0.029707378612565873,5.245443713197359E-5,5.0593923793225686E-6,0.9678264783216859,0.002243016767005616,7.24137751349934E-5,3.1065243841232065E-5,NGC-104,6.124865336924755,-72.11205403045817,3.1351351351349503
0.591497,297,CXOGlb J002430.6-720532,X,00 24 30.633,-72 05 32.39,2CXO J002430.5-720532,STAR,0.9489370166896117,0.9006466192770837,4.5548736225448354E-4,0.04829039741252802,7.812191058808174E-4,7.978377347896026E-5,8.279722226463827E-4,0.9489370166896117,2.567698659693651E-4,3.7135356763019935E-4,NGC-104,6.127189608658341,-72.09224094921346,2.044444444444467
0.215233,298,CXOGlb J002430.7-720446,EB*,00 24 30.740,-72 04 46.67,2CXO J002430.7-720446,PULSAR,0.745800880605274,0.4997154418104014,0.0024115206274925786,0.24608543879487263,0.0011820749076886972,5.162692818010558E-5,0.745800880605274,0.0037384311374559116,5.102742264688546E-4,2.1975277256739117E-4,NGC-104,6.127958373679576,-72.07967633900424,2.571428571428505
0.401542,299,CXOGlb J002431.3-720618,X,00 24 31.320,-72 06 18.20,2CXO J002431.3-720618,PULSAR,0.6882965241471866,0.37824451269906995,2.4647586462798104E-4,0.3100520114481166,6.756259281025485E-4,2.401717113525879E-5,0.6882965241471866,4.204819409028488E-4,2.0719005133187728E-4,7.767344859637722E-5,NGC-104,6.1305599713269885,-72.10516556222562,4.606060606060584
0.096187,300,CXOGlb J002431.7-720538,X,00 24 31.789,-72 05 38.15,2CXO J002431.8-720538,PULSAR,0.9642225642023675,0.9474335486305391,2.201689397768359E-4,0.016789015571828415,0.007987084987231574,6.161988756821855E-5,0.9642225642023675,0.010326583423018386,2.3138384643491426E-4,1.6157914177419104E-4,NGC-104,6.132521302481963,-72.09394752094083,3.0555555555555363
0.120935,302,CXOGlb J002432.5-720557,X,00 24 32.502,-72 05 57.78,2CXO J002432.5-720557,PULSAR,0.894009153127661,0.8378395728286104,0.0021187693538624822,0.04198150273316049,0.004848278006935527,2.0111403615769014E-4,0.894009153127661,0.05616958029905064,4.3587932888908916E-4,2.3572311428307624E-4,NGC-104,6.135496061902018,-72.0994088561423,2.411764705882297
0.458846,303,CXOGlb J002432.6-720622,X,00 24 32.653,-72 06 22.83,2CXO J002432.6-720622,PULSAR,0.9609253807987331,0.9328574515153586,6.593274762804934E-4,0.009837546031315165,2.0167163480555974E-4,1.6822528866236614E-5,0.9609253807987331,0.028067929283374506,2.0370374792897986E-4,8.761849869574898E-5,NGC-104,6.135947185811575,-72.10621852088268,2.3999999999998853
0.282208,306,[GHE2001] W132,X,00 24 34.989,-72 05 01.72,2CXO J002435.0-720501,CV,0.504214075679629,0.15541588387112865,0.06870115576606253,0.504214075679629,0.04662380415053782,5.351074484229794E-4,0.3487981918085003,0.018929060121938047,0.011455229240353061,7.43375784556318E-4,NGC-104,6.146027173121183,-72.08383774046052,7.395948364777621
0.128506,307,CXOGlb J002437.1-720517,X,00 24 37.150,-72 05 16.95,2CXO J002437.1-720516,PULSAR,0.9938926121077455,0.9897567664652631,3.7065551909081274E-5,0.0041358456424823295,1.4937386301594645E-4,1.6443572277042806E-5,0.9938926121077455,0.0017241684075918846,2.9666739544587706E-5,1.4824115433714014E-5,NGC-104,6.15488571982621,-72.08802075077033,3.0869565217390496
0.232472,308,CXOGlb J002438.7-720427,X,00 24 38.762,-72 04 27.66,2CXO J002438.8-720427,PULSAR,0.9775605800402613,0.9574698473814864,1.2866246070542827E-4,0.020090732658774833,3.53200670922651E-4,1.1444486385449109E-5,0.9775605800402613,0.0016865727915277345,1.0530823430519744E-4,6.34986571172436E-5,NGC-104,6.161717136535401,-72.07435631436563,1.7727272727271723
