name,fuv_mag,nuv_mag
2CXO J142701.2+441657,21.521,20.598000000000006
2CXO J145055.0+000423,21.228,20.543000000000006
2CXO J135723.3+622803,20.018,19.619
2CXO J145151.3+430256,,21.5
2CXO J120104.6+575846,21.917,19.863
2CXO J120106.1+580336,20.606,19.953
2CXO J120205.0+575538,19.929,14.223
2CXO J120233.3+580501,,22.358
2CXO J214001.4-234113,,22.364
2CXO J214018.0-234920,,21.632
2CXO J214018.3-234056,,20.726
2CXO J134425.9-000056,20.012,19.291
2CXO J095404.9+174218,,21.188
2CXO J205605.5-044058,,21.185
2CXO J205606.7-043725,,21.332
2CXO J212501.2-081328,20.326,18.768
2CXO J084136.3+130857,,22.124
2CXO J053923.5-284223,19.515,18.083
2CXO J053944.6-284550,16.952,13.533
2CXO J053956.9-285026,,21.521
2CXO J053957.0-285108,,22.114
2CXO J090955.9+542916,18.877,15.538
2CXO J091011.0+542723,18.178,17.444000000000006
2CXO J005047.9-005217,20.686,14.848
2CXO J005102.4-010244,20.896,19.854
2CXO J172109.5+354215,19.622,19.765
2CXO J104947.4+330026,20.268,18.238
2CXO J105014.7+331013,20.4,19.518
2CXO J011050.5-460013,21.976,20.414
2CXO J153954.1+342110,21.503,20.447
2CXO J213617.3-542552,21.172,14.222
2CXO J213628.0-543318,14.647,13.898
2CXO J173801.1+583012,,21.41
2CXO J010026.1-334107,,21.676
2CXO J010032.8-333832,21.407,20.729
2CXO J010045.1-335711,20.221,19.653
2CXO J010056.6-334046,18.992,17.929000000000006
2CXO J102348.4+040553,,19.358
2CXO J065036.5+413053,21.528,20.554
2CXO J125304.7-090441,,21.28
2CXO J215810.8-693744,16.154,12.618
2CXO J001457.1-391228,13.482,13.592
2CXO J221756.6-594130,17.902,17.543
2CXO J114400.4+462642,,18.116
2CXO J112833.1+583343,15.538,15.073
2CXO J125628.1+215408,,21.342
2CXO J215458.3+165527,,16.757
2CXO J215515.9+165102,19.754,15.501
2CXO J122906.6+441055,20.928,20.253
2CXO J004716.0-251801,,15.408
2CXO J004723.1-251054,,21.854
2CXO J010927.0+354305,17.311,15.015999999999998
2CXO J033422.0-011517,,21.252
2CXO J115057.8-284401,,21.179
2CXO J100433.8+411234,,21.521
2CXO J100434.8+411239,,19.423
2CXO J100441.0+410943,20.117,18.985
2CXO J100523.9+410745,19.162,19.323
2CXO J100553.9+411435,19.997,19.634
2CXO J080430.4+645952,17.667,15.674
2CXO J140643.3+341123,,18.378
2CXO J234131.3-091214,20.282,19.561
2CXO J084205.9-172546,16.973,12.22
2CXO J100448.2-074749,,21.904
2CXO J100513.1-074422,,18.754
2CXO J090036.1+204830,22.042,20.747
2CXO J212924.3+000638,,20.074
2CXO J212939.6+000815,,20.989
2CXO J050749.0-373822,18.033,13.43
2CXO J092458.9+022519,,22.03
2CXO J092505.0+021231,,21.927
2CXO J033840.2+095818,21.428,21.352
2CXO J074408.4+375841,20.779,19.23
2CXO J041440.4+052403,16.942999999999998,14.077
2CXO J222328.9-300423,,22.754
2CXO J222334.7-300349,,20.528
2CXO J120719.2+640840,20.589,19.547
2CXO J003915.8-511701,16.644000000000002,15.986
2CXO J150422.1-024556,,21.292
2CXO J152351.2+083604,20.743,20.604
2CXO J223505.4-260249,22.313,15.542
2CXO J223548.1-255835,20.61,20.01
2CXO J084207.5+322645,,19.434
2CXO J125919.2+124828,20.209,19.644
2CXO J125955.4+124151,,20.697
2CXO J115653.4+333146,19.87,20.047
2CXO J115707.3+333257,,20.521
2CXO J111822.2+074448,,21.598000000000006
2CXO J111832.8+074901,21.95,21.3
2CXO J111840.5+075323,20.972,20.21
2CXO J225728.1+204608,18.161,12.282
2CXO J003739.1-334229,,16.63
2CXO J013805.3-125210,18.065,17.616
2CXO J144938.2+630608,,20.697
2CXO J103059.1+350704,,21.482
2CXO J180730.2+455132,16.649,16.301
2CXO J232224.7-021341,18.807,17.680999999999994
2CXO J111612.0+012438,,21.549
2CXO J025702.8-561130,21.389,15.684
2CXO J132558.1+073623,,21.784
2CXO J144600.7+151232,19.551,18.84
2CXO J134054.4+262255,20.084,19.766
2CXO J134152.9+261658,,21.604
2CXO J224022.8+032450,,21.671
2CXO J032738.9-532604,21.004,20.186
2CXO J090441.4-322247,15.873,16.038
2CXO J101802.9-012914,,20.093
2CXO J101837.3-012324,,21.434
2CXO J031121.8+011137,,21.535
2CXO J031124.4+010655,,21.185
2CXO J141449.5+361240,20.052,20.357
2CXO J062055.1-622114,,12.636
2CXO J062145.7-622302,17.285999999999998,13.469
2CXO J215501.5-092224,14.991,14.640999999999998
2CXO J011351.0+131617,16.999000000000002,16.605
2CXO J145032.7+233838,,19.315
2CXO J095207.4+213510,19.39,17.91
2CXO J095209.5+214313,20.189,19.94
2CXO J015841.4-432503,19.587,18.609
2CXO J220953.7-651426,,14.042
2CXO J085258.3+162459,17.465999999999998,13.561
2CXO J120629.3+281436,19.741,19.188
2CXO J120636.1+281659,,18.353
2CXO J074833.7-674507,19.496,19.02
2CXO J224645.2-021816,,20.837
2CXO J015103.6-595804,17.85,13.613
2CXO J223718.5+745359,21.48,15.854
2CXO J072039.2+711010,19.168,14.856
2CXO J061756.9+781607,,22.604
2CXO J000405.3-260343,,22.21
2CXO J130124.5+291830,,18.593
2CXO J003927.9+031853,18.708,13.839
2CXO J230130.8-385405,21.361,20.088
2CXO J173140.6+663000,19.937,14.431
2CXO J072525.0+854418,17.865,13.04
2CXO J113217.1-302538,17.169,13.550999999999998
2CXO J095746.1+015712,22.1711,21.6599
2CXO J095852.0+025156,21.379,20.6117
2CXO J123219.7+110952,,20.4362
2CXO J124057.3+110110,20.2214,18.8514
2CXO J124445.7+111655,20.8754,19.5187
2CXO J002227.4+012412,,20.9524
2CXO J002235.5+012203,20.9467,20.4661
2CXO J003422.8-431019,22.8362,21.2621
2CXO J003453.3-431802,,21.8085
2CXO J004258.3-203714,18.0825,16.9887
2CXO J005734.9-012327,21.5983,20.1033
2CXO J010440.6+000944,,21.3466
2CXO J010653.4+004829,,21.9283
2CXO J015658.7+004641,,20.8318
2CXO J015716.9-005304,22.5365,21.4982
2CXO J021817.1-050258,,22.2087
2CXO J022943.5+002217,,22.4697
2CXO J023009.4+002434,,22.2489
2CXO J033621.1-353335,20.9388,20.2876
2CXO J033950.5-352537,,21.6684
2CXO J080507.7+523525,19.5103,19.3156
2CXO J081937.7+210652,,18.3993
2CXO J083803.6+540641,,19.8065
2CXO J084306.5+293921,,21.8098
2CXO J091646.0+283526,19.3684,19.066
2CXO J091650.9+284944,20.5868,20.298
2CXO J092150.8+510036,,16.0259
2CXO J092207.2+294408,18.5791,18.1251
2CXO J093308.8+534748,18.7707,18.5781
2CXO J095023.9+561946,,22.57
2CXO J100110.4+552834,,20.1877
2CXO J102258.4+123429,,21.4019
2CXO J103456.3+393941,21.1625,20.6919
2CXO J103512.2+575547,,22.9233
2CXO J104351.2+585544,,22.6871
2CXO J104507.0+583629,21.2518,21.3671
2CXO J104630.4+584436,,22.3696
2CXO J104643.2+584715,22.0939,20.3564
2CXO J104650.2+591724,,21.04
2CXO J104751.0+585922,,21.8413
2CXO J104810.7+590037,,22.2788
2CXO J104845.2+585745,,22.3756
2CXO J105626.8+580843,22.3193,21.6285
2CXO J111350.9+401721,20.3056,19.0579
2CXO J111957.5+570026,19.6602,18.4896
2CXO J112018.3+125900,,12.8872
2CXO J115026.9+555716,21.4968,20.3611
2CXO J115138.1+561331,20.1657,19.2775
2CXO J120522.0+443140,20.7496,19.3859
2CXO J121432.7+142214,20.5543,19.8147
2CXO J122518.6+483117,,21.8368
2CXO J124333.7+035750,,21.1674
2CXO J124454.6+025557,21.3276,20.6372
2CXO J131131.0-010331,21.0545,19.5551
2CXO J131717.2+290640,,22.3804
2CXO J132105.9+511943,20.2808,18.9663
2CXO J132801.2+573112,,19.7371
2CXO J133032.0-003613,18.3324,17.6675
2CXO J133805.2+292423,,22.2146
2CXO J134443.7+550300,,20.865
2CXO J141329.1-001453,,21.5792
2CXO J141623.5+112440,,23.1596
2CXO J142512.9+340030,21.3954,19.3867
2CXO J143335.3+022718,22.5961,22.4483
2CXO J144649.7+100350,,22.5066
2CXO J150353.2+005837,,21.0454
2CXO J150401.3+005955,,21.3723
2CXO J150743.4+011324,21.9953,18.7198
2CXO J155438.2+193333,20.9494,19.5462
2CXO J161626.5+345908,21.5079,20.1487
2CXO J162919.9+231919,20.3704,19.4617
2CXO J171456.2+593700,,22.4925
2CXO J172354.0+592047,,16.6314
2CXO J213652.9+124718,,12.8861
2CXO J221601.7-004213,,22.6858
2CXO J222554.2+195837,,21.7684
2CXO J225503.8+131334,21.9071,20.3423
2CXO J231815.0-421347,22.4192,21.5849
2CXO J232653.2+002143,,22.4449
2CXO J232740.0-000143,,21.3561
2CXO J233032.9+000026,,21.8097
2CXO J233314.7+000109,,21.9321
2CXO J235715.8+004851,,21.4782
2CXO J235936.1-350152,21.3581,15.8775
2CXO J001659.3-271925,,22.4669
2CXO J001826.4+300400,,18.1193
2CXO J002734.8-753648,21.4969,15.1826
2CXO J002756.2+221930,,21.8522
2CXO J002839.8+003540,21.351,20.3033
2CXO J003244.6-214420,,20.3997
2CXO J004026.1-352939,19.8606,14.3363
2CXO J004336.0+010636,20.0085,19.2739
2CXO J004341.2+005253,,22.5404
2CXO J010821.7+062327,21.5346,21.0416
2CXO J011346.8+005114,,21.815
2CXO J011847.1-265150,,22.7828
2CXO J014251.2-004612,22.2478,20.2537
2CXO J020950.7-000506,,22.6535
2CXO J023430.6+243835,19.2428,18.3771
2CXO J024055.9-081953,,21.0786
2CXO J025959.6+004813,21.9425,20.4636
2CXO J030117.9-003842,,21.0028
2CXO J030421.4-273611,21.6677,20.3304
2CXO J030421.8-273106,20.6285,20.2014
2CXO J031445.1-340819,,21.8305
2CXO J032006.6-011524,,22.2484
2CXO J032225.7-370912,,22.6942
2CXO J033337.6-465854,21.1133,15.5081
2CXO J033737.4-045930,,22.1856
2CXO J033756.7-050047,,22.1709
2CXO J034252.3+005252,,22.075
2CXO J034313.7+010336,,21.8895
2CXO J034317.4+005328,,20.9305
2CXO J034332.0+005654,,21.6522
2CXO J034338.8+010802,,21.1669
2CXO J035752.5-461839,19.0119,14.345999999999998
2CXO J040643.0+033728,,18.3635
2CXO J041551.5-554858,,21.5487
2CXO J045209.1+000248,,16.5126
2CXO J045423.6+170953,19.0698,18.6446
2CXO J051338.5-492115,21.9933,15.3992
2CXO J052108.7-251913,20.8113,19.0199
2CXO J053910.7-283526,21.2413,20.2745
2CXO J053920.1-283637,,21.973000000000003
2CXO J053949.9-283832,,19.343
2CXO J053959.0-283752,,21.8809
2CXO J054226.0-405847,,22.1255
2CXO J054228.1-405557,,15.9718
2CXO J054234.1-405837,,19.8045
2CXO J054242.5-405834,20.9066,19.7749
2CXO J054259.6-410242,,21.8351
2CXO J054644.5-452249,18.5041,13.0848
2CXO J073802.3+383116,18.3063,17.3562
2CXO J075052.0+123104,18.6298,17.7972
2CXO J075840.8+323959,,20.1304
2CXO J080342.0+302254,20.1856,18.5233
2CXO J080347.5+302645,,20.234
2CXO J080402.9+303511,,19.4966
2CXO J080907.5+441641,19.7712,19.5427
2CXO J081253.1+401900,,22.1065
2CXO J081910.4+501159,,22.009
2CXO J084104.9+360450,,22.4814
2CXO J084121.5+360845,21.2323,20.4866
2CXO J084135.0+010156,19.8207,19.5252
2CXO J084234.9+362503,,20.8777
2CXO J084308.2+362440,,21.182
2CXO J085012.9+374213,20.230999999999998,18.8836
2CXO J085024.7+374709,22.0637,21.4231
2CXO J085107.8+114809,19.8968,15.1842
2CXO J085119.0+115005,,17.3441
2CXO J085120.7+115326,17.5336,14.7529
2CXO J085121.7+115237,20.9418,16.2172
2CXO J085308.6+135254,,18.0917
2CXO J085359.2+021605,22.0849,21.4174
2CXO J085959.7+390634,,22.5465
2CXO J090910.9+330952,22.1966,20.6246
2CXO J090956.6-000559,,21.9036
2CXO J091416.8+410701,,21.6158
2CXO J091658.2-771147,19.349,14.2814
2CXO J091842.0+671337,19.3551,14.3825
2CXO J091847.4+064704,19.9619,18.9196
2CXO J091915.7+334411,21.7457,22.32
2CXO J091918.6+691211,18.9353,17.0774
2CXO J091940.9+334310,21.1667,20.5626
2CXO J092622.6+293542,22.8118,22.2738
2CXO J092857.1+380358,,18.8508
2CXO J092905.4+282357,,21.8047
2CXO J092913.1+380738,20.8483,18.9149
2CXO J092913.9+375743,,22.2877
2CXO J093305.4+340345,,20.9715
2CXO J093514.3+170944,20.9384,20.1544
2CXO J093949.6+414154,,19.1542
2CXO J094159.8+153102,21.3989,19.4509
2CXO J094206.5+710442,,22.2419
2CXO J094525.9+352103,20.1221,20.0815
2CXO J094746.9+142624,22.1248,20.3338
2CXO J095740.2+325951,21.4251,20.296
2CXO J100645.6+465145,,22.2388
2CXO J100829.2+072327,20.9027,19.7193
2CXO J101054.6-044119,14.8558,14.6463
2CXO J101819.9+034942,,21.938000000000002
2CXO J102147.4+130850,,19.1626
2CXO J102838.6+262031,,20.2373
2CXO J102907.0+651024,20.2086,19.6957
2CXO J103638.1+124745,,21.518
2CXO J104026.8+204544,20.282,19.0889
2CXO J104303.7+005420,21.4023,20.6528
2CXO J104723.5+540406,,20.7985
2CXO J105951.3+301817,,21.8427
2CXO J110520.3-000909,,23.359
2CXO J110621.9+035747,,21.991
2CXO J110929.2+284130,20.875,20.0231
2CXO J111219.7-024238,21.2291,19.9258
2CXO J112034.1-134328,,22.5004
2CXO J112108.5+232151,,22.4821
2CXO J112513.8+502957,19.0572,13.4911
2CXO J112551.8+502803,,19.831
2CXO J112851.3-012000,,20.2777
2CXO J113406.8+525959,21.7091,21.0784
2CXO J113448.1+530516,19.7136,19.4038
2CXO J114144.2+654114,21.0416,14.8102
2CXO J114642.5+511029,21.0161,19.9848
2CXO J114642.8+301209,21.1815,19.7852
2CXO J114824.1-372849,20.3422,17.9213
2CXO J114851.6+514528,20.9364,21.4719
2CXO J114934.6+590620,19.0784,18.7797
2CXO J115023.5+281907,,22.3376
2CXO J115034.5+653927,20.2059,19.0613
2CXO J115046.4+654428,,21.0622
2CXO J115106.6+471157,18.5778,18.2815
2CXO J120014.3+012315,,22.1378
2CXO J120038.0+011248,,20.2537
2CXO J120208.8+511923,,21.1865
2CXO J120405.8+201345,19.6623,19.4627
2CXO J120414.0+351801,,21.3847
2CXO J120548.4+524306,22.2929,18.8098
2CXO J120905.6+355423,20.8054,19.6252
2CXO J121111.2+100827,,21.7332
2CXO J121217.2+131218,19.6466,16.7715
2CXO J121223.2+273047,20.5228,19.2194
2CXO J121705.6+584534,,20.4815
2CXO J121711.0+583525,,23.0093
2CXO J121722.8+614627,18.6186,18.5579
2CXO J122226.6+270936,20.2605,20.0488
2CXO J122834.6+063159,,20.8764
2CXO J122909.2+552230,,19.9177
2CXO J123245.3+365647,,17.248
2CXO J123705.1+255631,21.2895,20.1997
2CXO J124529.1+011325,,21.3417
2CXO J124540.9-002745,21.365,20.4743
2CXO J124949.4-060723,,19.5923
2CXO J125007.3+725228,15.1494,14.5344
2CXO J125055.2-015556,20.5489,20.0067
2CXO J125140.3+000210,19.1693,18.374000000000002
2CXO J125206.1-000548,21.7877,20.5226
2CXO J125558.7+291459,,21.7235
2CXO J125607.6+000209,20.0319,19.1111
2CXO J125811.8-470150,,14.05
2CXO J125949.3+312825,,20.9533
2CXO J130200.8+154850,,21.2643
2CXO J130747.9+064039,20.741,20.1509
2CXO J130932.4+481256,20.8134,20.0929
2CXO J131055.6-012724,21.3344,19.515
2CXO J131059.7+560139,22.046,19.0474
2CXO J131145.7+385959,21.055,18.7644
2CXO J131417.5+414615,21.0033,20.4155
2CXO J131701.3+004506,20.0744,19.5309
2CXO J131706.0+004753,,22.1556
2CXO J132106.3+003714,21.1299,20.1504
2CXO J134017.1+555045,,19.7642
2CXO J134137.9+601521,21.9453,17.6776
2CXO J134208.3+353915,18.4301,16.7595
2CXO J134508.0-000527,,20.5954
2CXO J134951.8+040405,21.8057,19.5088
2CXO J135409.0+334115,19.0367,19.0522
2CXO J135641.5+415310,20.143,18.7595
2CXO J140034.4-015638,,22.5071
2CXO J140438.8+432707,21.1896,18.029
2CXO J140714.2+023601,21.2364,20.4254
2CXO J140742.7+022854,19.8512,19.302
2CXO J141112.3+430625,21.4409,18.3898
2CXO J141309.1+092011,17.4713,16.8722
2CXO J141341.5-022710,,21.6696
2CXO J141730.9+073320,,20.6224
2CXO J141958.9+564942,19.7696,19.0675
2CXO J142623.7+440705,20.4868,19.4051
2CXO J142844.4+004454,,20.4601
2CXO J143030.2-001115,20.4097,19.5905
2CXO J143754.5-015312,,20.0408
2CXO J144232.8+011710,,17.5459
2CXO J144459.2-002528,,21.6127
2CXO J144951.9+580952,,22.5362
2CXO J145055.8-000838,,21.0782
2CXO J150048.6+475115,,21.413
2CXO J150107.7+422128,,22.4237
2CXO J150611.6+541155,,19.7236
2CXO J151048.0+111343,20.4035,18.8412
2CXO J151653.2+190048,18.5038,18.0491
2CXO J152153.8+082916,20.3954,20.0262
2CXO J153551.9+495740,20.4241,19.1933
2CXO J153845.1+420107,,22.0277
2CXO J153916.2+032322,20.5569,20.027
2CXO J153952.2+420356,22.5096,21.1555
2CXO J154329.4+335908,,21.5742
2CXO J154418.7+045821,20.6013,20.5751
2CXO J155755.4+400736,20.3708,19.1802
2CXO J160202.4+401301,,22.9441
2CXO J160436.6+173324,,21.3315
2CXO J162257.4+310610,20.1132,19.8176
2CXO J162636.4+350242,17.8931,17.4371
2CXO J163433.6+624535,,21.3777
2CXO J163844.8+485541,18.9974,14.2128
2CXO J165158.5+432508,,22.1257
2CXO J165543.2+394519,22.0362,19.9789
2CXO J170108.8+395443,20.9525,20.7611
2CXO J170124.6+395437,19.3862,18.6211
2CXO J170431.4+603838,,20.9909
2CXO J171420.1+143308,16.652,13.4246
2CXO J171758.4+671202,,22.4646
2CXO J172419.0+505740,,21.9551
2CXO J172701.0+530121,21.9758,20.2048
2CXO J172739.0+530229,,20.0982
2CXO J173000.4-184013,,20.4063
2CXO J173203.0+611751,19.1103,18.750999999999998
2CXO J210748.2-062154,,22.754
2CXO J210757.6-062011,,19.4664
2CXO J212511.1-072007,,22.5204
2CXO J213003.7+001543,,21.9821
2CXO J213508.1-010843,,22.0188
2CXO J213743.8-143634,,22.2262
2CXO J213947.0+122108,21.8045,21.735
2CXO J215841.9-011500,20.8194,20.2352
2CXO J221820.1-384535,,17.1077
2CXO J222241.6-284627,,22.2537
2CXO J222257.5-285152,,20.9082
2CXO J222807.8-303119,,22.8164
2CXO J231253.8-283700,,20.9345
2CXO J231255.8-284202,,20.8796
2CXO J231518.9-591028,20.7974,19.5674
2CXO J231626.2-590107,19.0342,14.2844
2CXO J231953.3+080724,17.8291,14.5355
2CXO J234812.8+010022,,22.1032
2CXO J142539.9+344844,20.4169,20.0683
2CXO J142543.1+344953,20.6783,20.4083
2CXO J142912.9+340959,,20.1594
2CXO J143044.7+352714,20.9703,16.6481
2CXO J143445.3+332820,19.9856,20.2134
2CXO J143617.8+353725,,19.8668
2CXO J002401.5-721513,18.9854,13.5372
2CXO J002405.7-720452,,9.6463
2CXO J122515.0+125602,,22.0433
2CXO J122709.8+124854,,22.534000000000002
2CXO J123519.2+123314,,22.2462
2CXO J123527.7+121338,19.2275,18.1269
2CXO J123529.6+123106,,22.2868
2CXO J124210.4+115224,19.7453,20.111
2CXO J124332.0+113146,,21.0995
2CXO J124044.8+094840,20.3464,19.6972
2CXO J095942.0+024103,,22.9469
2CXO J100006.8+021235,,23.2046
2CXO J100046.2+014855,,22.6938
2CXO J100046.7+020404,22.0511,21.0799
2CXO J100047.7+020756,,22.8443
2CXO J100049.9+015231,,21.4092
2CXO J100049.9+020500,,21.2823
2CXO J100100.7+021640,21.561999999999998,20.871
2CXO J100115.2+024812,,22.6733
2CXO J100132.8+015759,,23.2006
2CXO J100152.8+020113,,23.0767
2CXO J100232.5+014008,,22.339000000000002
2CXO J004118.6+405159,,18.7813
2CXO J004119.0+405102,,21.6339
2CXO J104640.1+591843,,22.1182
2CXO J104646.3+591544,,22.2655
2CXO J104705.0+590728,19.6608,18.8925
2CXO J104706.9+591010,21.9388,21.3991
2CXO J232714.1+000955,,22.4585
2CXO J232736.4+000743,,21.834
2CXO J233331.1+000811,22.1794,21.6742
2CXO J122518.6+144545,19.534000000000002,18.902
2CXO J122243.0+154400,,21.2555
2CXO J033312.8-361153,,20.8853
2CXO J033754.9-354820,,21.1913
2CXO J033927.5-352449,,21.6256
2CXO J033930.6-354847,20.935,20.5589
2CXO J033941.1-354745,19.861,14.5149
2CXO J022933.3+005006,,22.1743
2CXO J115937.8+554623,20.0533,19.1625
2CXO J130217.6+002422,21.2045,20.3669
2CXO J165047.1+350438,,21.4364
2CXO J005734.9-272827,21.1235,20.1966
2CXO J005759.9-272126,,21.4377
2CXO J005900.7-273108,21.5132,20.6399
2CXO J033123.6-273631,,22.9532
2CXO J033156.8-280149,,22.3906
2CXO J033206.9-275610,,23.006999999999998
2CXO J033259.1-273611,,22.8777
2CXO J033318.4-273551,,22.9557
2CXO J005614.6-011828,,21.3374
2CXO J142354.9+240925,16.3206,16.7366
2CXO J151545.0+553518,,21.7605
2CXO J123636.6+621346,,21.7898
2CXO J123716.1+620708,21.7085,21.6944
2CXO J003452.2-434616,,21.1544
2CXO J003509.6-433917,,21.6728
2CXO J003547.3-430558,,22.0199
2CXO J003620.1-433926,,22.8471
2CXO J142555.1+373901,,22.2158
2CXO J121539.1+361931,,11.5227
2CXO J010702.1+005541,,21.3274
2CXO J031845.5-441831,20.0614,14.5311
2CXO J084902.2+450004,,22.186999999999998
2CXO J101331.3-004827,,22.749000000000002
2CXO J010621.2+322241,19.3161,14.5431
2CXO J001414.3-302239,,21.7351
2CXO J001424.2-301505,21.927,21.3343
2CXO J124152.5+411619,15.0865,14.6354
2CXO J122433.1+182046,22.2842,21.7575
2CXO J124913.8-055919,,20.8412
2CXO J032754.1+023342,,20.3642
2CXO J124020.6-113213,21.3008,21.1362
2CXO J145201.7+430640,,21.546
2CXO J145203.0+430542,,22.5853
2CXO J145215.6+430448,19.6476,19.3336
2CXO J145230.2+425635,,22.8828
2CXO J114314.7+510542,19.9863,20.0947
2CXO J102451.8+165956,20.7036,19.4511
2CXO J074545.0+392701,,20.9675
2CXO J014227.2+133456,21.8402,21.5241
2CXO J014251.7+133352,,20.2455
2CXO J054054.2-284347,21.136999999999997,20.2464
2CXO J091028.9+542718,19.5176,18.9084
2CXO J221453.8+140022,21.8623,19.5572
2CXO J105118.2+325752,18.491,17.6665
2CXO J033339.5-391841,,21.2033
2CXO J125851.4+235526,19.0775,18.6729
2CXO J010959.3+354206,,13.6541
2CXO J091747.0+415849,20.1114,19.2958
2CXO J091752.5+414529,,20.2074
2CXO J091828.5+415104,20.9931,19.8918
2CXO J033354.8-010923,,22.3938
2CXO J052828.1-392215,20.9853,16.2959
2CXO J100522.8-074105,,21.355999999999998
2CXO J002626.3+170938,22.0413,20.6811
2CXO J171707.1+430813,11.5053,9.9324
2CXO J083318.2+331350,,22.5874
2CXO J140338.5-335754,,21.5734
2CXO J212912.1+120752,20.3212,20.3011
2CXO J003922.4+005951,,21.1266
2CXO J144935.9+631835,,22.3332
2CXO J101739.5-012728,,21.1677
2CXO J051647.4+062404,19.8079,15.0725
2CXO J204716.9+105129,,18.15
2CXO J204726.7+105139,18.6388,13.829
2CXO J123651.1+453904,17.1169,16.6966
2CXO J113218.2-301952,,22.485
2CXO J113256.7-302821,20.2475,14.4036
